ID,Timesamp,Conen
1156400698566819842,2019-07-31 03:06:26,"I'm no jus unning o defea he mos dangeous pesiden in ou hisoy, who is a acis, a sexis and a homophobe.
I'm unning o ansfom his couny and o sand wih he woking class of Ameica. #DemDebae"
1156396811675824128,2019-07-31 02:50:59,Benie jus won he #DemDebae. Tune in - we'e aking as many quesions as we can abou onigh's bigges momens. hps://.co/1h2WE0bwl
1156396598282346496,2019-07-31 02:50:08,"A few days ago, I ook diabeics acoss he bode o Canada o buy insulin.
Thee, i coss 1/10h he pice ha i does in he Unied Saes. 
Tha ells us a gea deal abou ou healh cae sysem oday. #DemDebae hps://.co/VSkivPXFm"
1156391778540576769,2019-07-31 02:30:59,I challenge all my opponens: pu he Ameican people fis. Join me in pledging no o ake conibuions fom he healh insuance o phamaceuical indusy. #DemDebae hps://.co/1f0HThs0Vo
1156387052059054081,2019-07-31 02:12:12,Tump is a pahological lia. I ell he uh. #DemDebae
1156385877062553601,2019-07-31 02:07:32,The healh cae indusy will spend millions o defea us and poec hei pofis. Bu we'e going o win. #DemDebae hps://.co/uB5uFGMJ
1156384414483591168,2019-07-31 02:01:43,"If anyone hinks ha copoae Ameica gives a damn abou he aveage Ameican you ae misaken.
If hey can save 5 cens hey will ship jobs o China. #DemDebae"
1156379461157314561,2019-07-31 01:42:02,We ae going o defea Donald Tump (and bea him badly) because we ae going o expose him as a faud and a phony. #DemDebae hps://.co/0mA4oPLWuo
1156378334584066049,2019-07-31 01:37:34,"Don' ell me wha's in Medicae fo All. I woe he damn bill! #DemDebae
Make a conibuion and ge ou sicke now --&g; hps://.co/cGNDyKXZ5k"
1156377022228246528,2019-07-31 01:32:21,"I ge a lile ied of Democas afaid of big ideas. If Republicans could give illions in ax beaks o billionaies, please don' ell me we canno ake on he fossil fuel indusy. #DemDebae"
1156373589597310978,2019-07-31 01:18:42,Mak my wods: We ae going o defea Donald Tump and bea him badly. #DemDebae hps://.co/8KkIJMFm5W
1156372916700962818,2019-07-31 01:16:02,"RT @People4Benie: ""Maybe you did ha and made money off healhcae, bu ou job is o un a nonpofi healhcae sysem"" @BenieSandes #¶"
1156372733720236033,2019-07-31 01:15:18,"Una made y ni√±o que caminan 1,000 millas huyendo de la violencia no son ciminales. Fin de la discusi√≥n. #DemDebae"
1156371684582219777,2019-07-31 01:11:08,"RT @UFCW: .@BenieSandes is igh. Amazon paid $0 in axes on ove $10 billion in pofis. 
All while he avg Ameican pays $10,489 in a¶"
1156371626960834561,2019-07-31 01:10:54,"RT @NPR: Benie Sandes said in his opening saemen ha half of Ameicans ae living paycheck o paycheck.""
Tha's ue, accoding o¶"
1156370418414030849,2019-07-31 01:06:06,"We mus end he epidemic of gun violence in his couny. As pesiden I will:
Ö ake on he NRA
Ö expand backgound checks
Ö end he gun show loophole
Ö ban he sale and disibuion of assaul weapons.
#DemDebae"
1156369080561098757,2019-07-31 01:00:47,I woe he damn bill! #MedicaeFoAll #DemDebae hps://.co/4YVuDbPWc
1156368204631089155,2019-07-31 00:57:18,"A mohe and child who walk 1,000 miles fleeing violence ae no ciminals. End of discussion. #DemDebae"
1156366930191749122,2019-07-31 00:52:15,"Medicae fo All means expanding benefis o include denal cae, eyeglasses and heaing aids. I know ha because I woe he damn bill. #DemDebae"
1156366251746299906,2019-07-31 00:49:33,"I's disappoining o see some Democas epeaing a lie you nomally hea fom healh insuance lobbyiss o aack Medicae fo All. In a Benie Sandes adminisaion, hospials ha povide necessay cae o hei communiies will say open, peiod. hps://.co/xSz9snQfCV"
1156365466136403969,2019-07-31 00:46:26,Amy Vilela's daughe died because of he geed of ou healh cae sysem. We need Medicae fo All. Nohing less. #DemDebae hps://.co/K49TacUM
1156364405510201344,2019-07-31 00:42:13,"Thee ae millions of people who HAVE insuance who sill can affod o go o he doco, o come ou of he hospial bankup.
Medicae fo All means:
Ö no copays
Ö no deducibles
Ö no pemiums 
#DemDebae"
1156363100569907205,2019-07-31 00:37:02,John Delaney is wong. We canno allow pivae healh insuance companies o make billions in pofis while Ameicans die because hey can' affod healh cae. #DemDebae hps://.co/zLEkVQaPEK
1156362739545247749,2019-07-31 00:35:35,"Cada a√±o, millones de pesonas pieden su seguo m√©dico. Si desea seguidad y libead de elecci√≥n en un sisema de aenci√≥n m√©dica que no lo lleva√° a la bancaoa, la espuesa es Medicae paa odos. #DemDebae"
1156361553131823106,2019-07-31 00:30:53,"Tonigh 34 million Ameicans ae uninsued bu healh insuance and dug companies made $100 billion in pofis las yea.
People ae homeless bu companies like Amazon did no pay a nickel in income ax.
We have o come ogehe o ansfom his couny. #DemDebae hps://.co/A42U4j9dYF"
1156361410038906881,2019-07-31 00:30:18,"Tens of millions of people lose hei healh insuance evey yea. If you wan secuiy and feedom of choice in a healh cae sysem which will no bankup you, he answe is Medicae fo All. #DemDebae"
1156358996686770178,2019-07-31 00:20:43,RT @ninaune: News Flash: #DemDebae #Benie2020 hps://.co/F2ySBmdGHj
1156337978014232576,2019-07-30 22:57:12,The second Democaic debae wih Benie Sandes is abou o sa. Wha do you wan o see onigh? Join he convesaion and donae a hps://.co/3BbQ1L1yES hps://.co/iihlNKlNM
1156331480131522564,2019-07-30 22:31:23,Tonigh I'll be on sage a he second Democaic debae. Coming up soon: une in a 7 ET fo a live pe-show wih Team Benie a hps://.co/veIiWfeoS. hps://.co/601BjkFWUB
1156331435470532608,2019-07-30 22:31:12,RT @PamilaJayapal: I appeciae he obus healhcae debae my Democaic colleagues have bough o he able. Bu as lead sponso of #M¶
1156329651394007040,2019-07-30 22:24:07,"54 yeas ago oday, LBJ signed Medicae ino law, guaaneeing healh cae o people 65 and olde.
A he ime i was called ""socialis"" by opponens. Half a cenuy lae i is sill incedibly popula.
When we ae in he Whie House, we will expand Medicae o ALL."
1156314000361172992,2019-07-30 21:21:55,RT @iamcadib: Hey guys make sue ya wach he debae onigh!
1156311989385404421,2019-07-30 21:13:56,RT @QuinnNysom: Waiing in line o ge ino he Fox  Theae fo he Democaic Pesidenial Debae! So honoed o be Senao ¶@BenieSan¶
1156293266259742722,2019-07-30 19:59:32,Ae you eady fo a adical saemen? When eleced pesiden I will no eappoin Besy DeVos as Educaion Seceay. hps://.co/lRjV8nEZkG
1156268943008522241,2019-07-30 18:22:53,I don' hink he pupose of govenmen should be o poec he wealh of he ich and poweful copoaions like i does oday. I hink i should be o suppo he needs of woking people.
1156236900405055488,2019-07-30 16:15:33,My pledge: o no ake conibuions fom he healh insuance o phamaceuical indusy and insead pioiize he healh of he Ameican people ove healh indusy pofis. I ask all my fellow candidaes o do he same: hps://.co/1f0HThs0Vo
1156221317814849536,2019-07-30 15:13:38,"Unlike Tump, I gew up in a en-conolled apamen.
Unlike Tump, I don' hink we should slash fedeal housing pogams, aise ens on low-income Ameicans and encouage genificaion.
Unlike Tump, I believe housing is a igh.
hps://.co/77oubzvPcf"
1156196665252093952,2019-07-30 13:35:40,"The billionaie class will be behind Tump wih endless amouns of money. We need an enegized populaion of young people, woking-class people and people of coloîand he lages voe unou by fa in hisoyîo bea him. And ou campaign is going o do ha."
1156038529085915136,2019-07-30 03:07:18,"Today @iamcadib and I finally me. We had a gea convesaion abou he fuue of Ameica. 
And le me ell you: Cadi B is igh.
Togehe, well ge millions of young people involved in he poliical pocess and ansfom his couny. Say uned fo ou video coming soon! hps://.co/L9mQ8InMZu"
1155970968776368128,2019-07-29 22:38:50,"I have been ciicized fo saying his, bu I do no believe CEOs of phamaceuical companies should be making ens of millions of dollas a yea while woking people ae dying fom aioning hei medicine."
1155958382982885382,2019-07-29 21:48:49,"RT @janeosandes: Wih @RashidaTlaib, @BullockSenao, and ohe eleced officials/communiy leades honoing his communiy's wok o eco¶"
1155957144862089223,2019-07-29 21:43:54,We canno coninue o allow pivae healh insuance companies o make massive pofis by denying cae o hose ha need i. Tha is fundamenally immoal and ha is why we need Medicae fo All.
1155937955384451073,2019-07-29 20:27:39,"Why does Tump coninue o use acism, bigoy and xenophobia o divide us?
Because he can only win when he people of his couny un agains each ohe.
We ae much moe poweful han him, and he es of he billionaie class, when we ae unied."
1155920517301448705,2019-07-29 19:18:21,"Geed is he eligion of he billionaie class. And a naion based on geed will no suvive moally, economically o poliically.
Tha is why we figh o ake powe back fom he billionaies and pu i in he hands of he people, whee i belongs."
1155906985377894400,2019-07-29 18:24:35,RT @iamcadib: Talk abou i ...hey hae o see i. hps://.co/MIoM0Jpuhc
1155895114314784768,2019-07-29 17:37:25,I can believe I have o say his: No child is a ciminal and no child should be pu ino cages. We need eal immigaion efom ha eas people wih digniy. hps://.co/Xx9ujW49s3
1155876153460047872,2019-07-29 16:22:04,"I will ake poliical couage and a mass movemen of people, bu he boom line is: we do no have o oleae ha one in five aduls in Ameica canno affod hei pescipions while phamaceuical company CEOs make millions."
1155869529282621441,2019-07-29 15:55:45,The IBU jus voed o sike fo he fis ime in 42 yeas. They ae siking fo bee woking condiions and fully-funded fey sevice fo he communiy. I sand wih he IBU in his and uge @GovDunleavy o bagain in good faih wih hese wokes. hps://.co/IWgcMMJdKK
1155833149240348672,2019-07-29 13:31:11,"Tump's lies and acism neve end. 
While I have been fighing o lif he people of Balimoe and elsewhee ou of povey wih good paying jobs, housing and healh cae, he has been aacking wokes and he poo. hps://.co/7N0K4GQgEO"
1155818123565641728,2019-07-29 12:31:29,"This is sickening o wake up o. 
Ou coup poliical sysem, which is conolled by he gun lobby, has a lo of waking up o do.
When ou childen ae being sho in places ha should be safes, we'e failing. Le's ge seious abou gun conol. hps://.co/gzQHkQoFf2"
1155643779480719360,2019-07-29 00:58:42,"This family was able o save $10,000 buying insulin fo hei son in Canada, whee he exac same insulin is one-enh he pice.
The pofis he dug companies ae making ipping off he Ameican people is scandalous, i is ouageous and i has go o end. hps://.co/Rew4fIo0o"
1155609082092544006,2019-07-28 22:40:50,RT @BeaheNewWinds: @BenieSandes @People4Benie @OFB2020 @andyg_live @SenSandes Hune Sego saed aioning his insulin when he found¶
1155569161541685248,2019-07-28 20:02:12,"This vial of insulin coss jus $6 o manufacue.
A his phamacy in Windso, Onaio, i can be puchased fo $32. Tweny minues away, in Deoi, he same exac vial coss $340.
I is ime fo a govenmen ha woks fo he Ameican people, no dug companies' pofis. hps://.co/Uo2T8GG54T"
1155563238161076224,2019-07-28 19:38:39,"RT @People4Benie: @BenieSandes Incedibly emoional momen in Canada: ""Today I saved $10,000. $1000 go me 6 monhs of insulin fo my so¶"
1155526658063052800,2019-07-28 17:13:18,"RT @yleevansokay: ®¶: insulin manufacued fo aound $6
: insulin manufacued fo aound $6
®¶: insulin coss $32
: insulin coss¶"
1155522813995966467,2019-07-28 16:58:02,"Thee dug companies conol 90 pecen of he insulin make, and yea afe yea hey aise he pice of insulin a he same levels.
I will appoin an Aoney Geneal who will enfoce ou anius laws, and execuives caugh engaging in pice-fixing will go o jail."
1155516531771695104,2019-07-28 16:33:04,"RT @People4Benie: ""Thee dug companies made $14.5 billion in pofi las yea, conol 90% of he insulin in his couny, i's jus an a¶"
1155516275046699013,2019-07-28 16:32:03,RT @QuinnNysom: Taveling o ®¶ oday w/ ¶@SenSandes© and a goup of ppl w/ ype 1 diabees who despeaely need affodable insulin. Fo¶
1155516029147242496,2019-07-28 16:31:04,RT @oh_eyelean: Im incedibly ovewhelmed seeing all he wees abou his ip. I vividly emembe dopping a vial of Lanus when I was 1¶
1155508514355331072,2019-07-28 16:01:12,RT @amybwang: .@QuinnNysom buys a vial of insulin ha will las he 1-2 weeks. I eails on aveage fo $340 in he U.S. In Canada i s¶
1155508291415564294,2019-07-28 16:00:19,RT @CamenYulinCuz: Es ince√≠ble que se pueda compa insulina en Canada po una d√©cima pae de lo que se compa en USA. Benie Sandes d¶
1155506853012561922,2019-07-28 15:54:36,LIVE NOW: Im in Canada wih diabeics buying insulin a one-enh he pice ha hey pay in he U.S. We will ake on he geed of he phamaceuical indusy. hps://.co/9JHhcLD7I
1155506454675316736,2019-07-28 15:53:01,RT @CamenYulinCuz: This is somehing ha mus change and @BenieSandes will ge i done. I is a cime ha you can buy he same medici¶
1155505104797294595,2019-07-28 15:47:39,RT @LauenMGibbons: Sen. Benie Sandes visis Canadian phamacy wih US ciizens geing insulin. Big cowd gaheed hps://.co/XKDbZFYu¶
1155502670020513792,2019-07-28 15:37:59,RT @amandaviam: Think abou he kind of pofis heye making in he Unied Saes. I is scandalous. I is ouageous and i canno co¶
1155502448863301632,2019-07-28 15:37:06,RT @adamkelsey: Good moning fom he bus ¶@BenieSandes© is aking o Canada wih a goup of people wih Type I diabees. Wee in Windso¶
1155498711335821313,2019-07-28 15:22:15,RT @lauenegambino: .@BenieSandes holds up a vile of insulin ha hes old $340 on aveage in he US and lass abou one o wo weeks fo¶
1155489458478886912,2019-07-28 14:45:29,"I jus boaded he bus in Deoi wih diabeics, on ou way o Windso, Canada, o buy affodable insulin.
Ameicans ae paying $300 fo insulin. In Canada hey can puchase i fo $30. We ae going o end phamas geed. hps://.co/PuR520Y7Qy"
1155459415769866242,2019-07-28 12:46:06,"RT @CaaKoe: This moning @BenieSandes goes fom Deoi o Windso, OT, accompanying Diabees paiens puchasing cheape insulin in C¶"
1155274974015434752,2019-07-28 00:33:12,"Afe decades of economic decline and inceased povey, he govenmen of Pueo Rico mus finally espond o he needs of suggling woking families, and no he geed of vulue capialiss fom Wall See who have exacebaed he financial cisis on he island. hps://.co/CVG8eHG0qI"
1155268882984292353,2019-07-28 00:09:00,"The fossil fuel companies lied o us abou climae change fo decades, and hey ae no going o help us solve ou climae cisis now. We ae going o save his plane by aking hem on and building an unpecedened movemen fo a Geen New Deal."
1155235272042455040,2019-07-27 21:55:26,"Hee's wha's eally going on: @RepCummings has been busy evealing he failues of he Tump adminisaion and exposing he geed of Tumps fiends in he phamaceuical indusy, and ou acis pesiden doesn' like i. hps://.co/lfy2M4mzL hps://.co/6s4ZU6gvlW"
1155213808580943872,2019-07-27 20:30:09,"He is he leade in ying o sop whas happening in Yemen, which is one of he gea aociies and hoos of he wold oday.
@_michaelbooks and @biebiejoy discuss ou vision fo a new foeign policy on his weeks Hea he Ben: hps://.co/IT4uq2Md7w hps://.co/12pd9sAQef"
1155210851789524992,2019-07-27 20:18:24,RT @IAinsulin4all: Anohe caavan o Canada o ge cheape insulin! Hopefully he coveage makes moe people awae of he suggle we face¶
1155198797527564288,2019-07-27 19:30:30,"RT @joeldjohnson86: @BenieSandes Senao, his is my mohe. She died of diabees in 2009. I hank you fo coninuing his figh fo he,¶"
